LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Sun Apr 06 09:25:56 IST 2025
 700 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -50.000000 50.000000  xlo xhi
 -50.000000 50.000000  ylo yhi
 -0.267976 56.007155  zlo zhi

# Pair Coeffs
#
# 1  CA

 Masses

 1 12.010700 # CA

 Atoms # atomic

456 1 2.456151 4.564293 34.836987 # CA
457 1 2.037123 4.766086 36.176868 # CA
458 1 0.695756 5.136280 36.444847 # CA
459 1 0.232543 5.177970 37.784729 # CA
460 1 -1.153368 5.053236 38.052708 # CA
461 1 -1.601694 4.929506 39.392590 # CA
462 1 -2.855403 4.325751 39.660568 # CA
463 1 -3.231665 4.052381 41.000454 # CA
464 1 -4.193288 3.046602 41.268429 # CA
465 1 -4.449502 2.658454 42.608315 # CA
466 1 -4.996402 1.378919 42.876289 # CA
467 1 -5.099893 0.925494 44.216175 # CA
468 1 -5.162323 -0.464617 44.484150 # CA
469 1 1.601694 4.929506 33.765079 # CA
470 1 0.232543 5.177970 34.033054 # CA
471 1 -0.232543 5.177970 35.372940 # CA
472 1 -1.601694 4.929506 35.640915 # CA
473 1 -2.037123 4.766086 36.980801 # CA
474 1 -3.231665 4.052381 37.248775 # CA
475 1 -3.581908 3.746382 38.588661 # CA
476 1 -4.449502 2.658454 38.856636 # CA
477 1 -4.669892 2.248901 40.196522 # CA
478 1 -5.099893 0.925494 40.464497 # CA
479 1 -5.162323 0.464617 41.804382 # CA
480 1 -5.099893 -0.925494 42.072361 # CA
481 1 -4.996402 -1.378919 43.412243 # CA
482 1 -4.449502 -2.658454 43.680222 # CA
483 1 -2.456151 4.564293 34.569008 # CA
484 1 -3.581908 3.746382 34.836987 # CA
485 1 -3.903312 3.410221 36.176868 # CA
486 1 -4.669892 2.248901 36.444847 # CA
487 1 -4.852682 1.821242 37.784729 # CA
488 1 -5.162323 0.464617 38.052708 # CA
489 1 -5.183189 0.000000 39.392590 # CA
490 1 -4.996402 -1.378919 39.660568 # CA
491 1 -4.852682 -1.821242 41.000454 # CA
492 1 -4.193288 -3.046602 41.268429 # CA
493 1 -3.903312 -3.410221 42.608315 # CA
494 1 -2.855403 -4.325751 42.876289 # CA
495 1 -2.456151 -4.564293 44.216175 # CA
496 1 -1.153368 -5.053236 44.484150 # CA
497 1 -4.193288 3.046602 33.765079 # CA
498 1 -4.852682 1.821242 34.033054 # CA
499 1 -4.996402 1.378919 35.372940 # CA
500 1 -5.183189 0.000000 35.640915 # CA
501 1 -5.162323 -0.464617 36.980801 # CA
502 1 -4.852682 -1.821242 37.248775 # CA
503 1 -4.669892 -2.248901 38.588661 # CA
504 1 -3.903312 -3.410221 38.856636 # CA
505 1 -3.581908 -3.746382 40.196522 # CA
